Asset_Num,Serial_Number,Description,BU,BL,Asset_Life,Acquired,Acquisition_Cost,Total_Depn_Value,NBV,Current_Location,Type
I-PDC-H0610-0031,830540,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0032,830541,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Not Found,Sampling
I-PDC-H0610-0033,830542,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",UK - Major,Sampling
I-PDC-H0610-0034,830543,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0035,830544,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0036,830545,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0037,830546,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0038,830548,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Murtaka,Sampling
I-PDC-H0610-0039,830549,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0040,830550,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0041,830551,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Zartik-1,Sampling
I-PDC-H0610-0042,830553,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0043,830554,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0044,830555,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Not Found,Sampling
I-PDC-H0610-0045,830556,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Not Found,Sampling
I-PDC-H0610-0046,830557,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Not Found,Sampling
I-PDC-H0610-0047,830562,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0048,830563,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0049,830564,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0050,830565,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0051,830566,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0052,830567,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",HKN STB2,Sampling
I-PDC-H0610-0053,830568,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0054,830569,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-HQL-ASBAA-0002,AEME13G118,Hydraulic Quick Load Assembly Type SB,KIU,SLS,120,12/1/2013,"16,394.00","13,428.85","2,965.15",,#N/A
I-HYP-AAA10-0001,JMM-07,Hydraulic Hand Pump Portable 10K,KIU,SLS,48,7/31/2010,"22,338.00","22,338.00",0.00,,#N/A
I-PDC-H0610-0055,830570,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0056,830571,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0057,830572,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0058,830574,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Not Found,Sampling
I-PDC-H0610-0059,830575,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Not Found,Sampling
I-PDC-H0610-0060,830578,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Zartik-1,Sampling
I-PDC-H0610-0061,830579,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",HKN STB2,Sampling
I-PDC-H0610-0062,830580,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Zartik-1,Sampling
I-PDC-H0610-0063,830581,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",DNO B-2,Sampling
I-PDC-H0610-0064,830582,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-PDC-H0610-0065,830584,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Zartik-1,Sampling
I-PDC-H0610-0066,830609,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2014,"3,892.65","2,388.78","1,503.87",Old Base,Sampling
I-GSC-H2003-0173,A02565,Gas Sampling Cylinder 20 Liter 3K,CEU,SWT,120,6/1/2012,"3,833.33","3,056.65",776.68,Not Found,Sampling
I-GSC-H2003-0174,A02569,Gas Sampling Cylinder 20 Liter 3K,CEU,SWT,120,6/1/2012,"3,833.33","3,056.65",776.68,Old Base,Sampling
I-LTV-HGA10-0001,I-LTV-HGA10-6001,"Low Torque Valve 2.00"" 10K",KIU,SLS,120,8/31/2010,"15,000.00","14,612.23",387.77,,#N/A
I-LUB-H0310-0001,I-LSH-HHA05-6013,"Lubricator Set 3.00"" 10k",KIU,SLS,72,8/31/2010,"15,000.00","15,000.00",0.00,,Lubricator
I-LUB-H0510-0077,AEME13H134,"Lubricator Set 5.00"" 10k",KIU,SLS,120,4/21/2010,"4,900.00","4,807.36",92.64,,Lubricator
I-GSC-H2003-0175,A02571,Gas Sampling Cylinder 20 Liter 3K,CEU,SWT,120,6/1/2012,"3,833.33","3,056.65",776.68,Old Base,Sampling
I-GSC-H2003-0176,A02572,Gas Sampling Cylinder 20 Liter 3K,CEU,SWT,120,6/1/2012,"3,833.33","3,056.65",776.68,Old Base,Sampling
I-PCH-HAA10-0035,1.13E+12,Pressure Chart Recorder 10k,KIU,SWT,120,6/1/2012,"3,833.33","3,056.65",776.68,,Instromentation
I-PCH-HAA10-0036,10.02148-1-01,Pressure Chart Recorder 10k,KIU,SWT,120,6/1/2012,"3,833.33","3,056.65",776.68,,Instromentation
E-STN-HYDRO-0106,N246,Storage Tank 500 bbls Atmospheric Rectangular Hydrocarbon,KIU,SWT,120,4/1/2013,"32,000.00","22,899.88","9,100.12",Murtaka Base,Sto Tank
I-PCH-HAA15-0039,"111929063004
sure Chart Recorder (1.5k PSI  0-100"" H2O)",KIU,SWT,120,1/2/2012,"3,833.33","3,098.28",735.05,,Chart recorder
I-PCH-HAA15-0040,"111929063003
sure Chart Recorder (1.5k PSI  0-100"" H2O)",KIU,SWT,120,1/2/2012,"3,833.33","3,098.28",735.05,,Chart recorder
I-PCH-HAA15-0041,"111270761904
sure Chart Recorder (1.5k PSI  0-100"" H2O)",KIU,SWT,120,1/2/2012,"3,833.33","3,098.28",735.05,,Chart recorder
I-PCH-HAA15-0042,"112585115001
sure Chart Recorder (1.5k PSI  0-100"" H2O)",KIU,SWT,120,1/2/2012,"3,833.33","3,098.28",735.05,,Chart recorder
E-STP-AAAAA-0064,,MAGNETIC LEVEL GAUGES   ,KIU,SWT,120,7/1/2019,"3,765.00",219.57,"3,545.43",,Instromentation
D-CEN-AAAAA-0003,,ELECTRICAL CENTRIFUGE WITH HEATING SYSTEM 220V 60Hz,KIU,SWT,120,12/1/2018,"3,692.85",430.72,"3,262.13",,Instromentation
I-PDC-H0610-0010,823204,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,11/1/2013,"3,607.27","3,007.92",599.35,Zartik-1,Sampling
I-PDC-H0610-0011,823208,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,11/1/2013,"3,607.27","3,007.92",599.35,Old Base,Sampling
I-PDC-H0610-0013,10/0351,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,11/1/2013,"3,607.27","3,008.12",599.15,Bejil-1,Sampling
I-PDC-H0610-0014,10/0344,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,11/1/2013,"3,607.27","3,008.12",599.15,Bejil-1,Sampling
I-FLA-AAAAA-0026,,Flange Set No 1 KIU-SWT,KIU,SWT,120,11/1/2013,"3,591.58","2,369.52","1,222.06",,Flange
I-FLA-H0415-0001,1329,"Flame Arrestor 4 IN NACE, 150 CLASS with 3 IN 602 WECO",KIU,SWT,120,9/1/2017,"3,543.65",856.22,"2,687.43",,Flame arrestor
I-FLA-H0315-0017,1325,"Flame Arrestor 3IN NACE, 150 CLASS with 3 IN 602 WECO",KIU,SWT,120,9/1/2017,"3,538.59",854.92,"2,683.67",,Flame arrestor
I-PDC-H0610-0135,823233,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",DNO B-2,Sampling
I-PDC-H0610-0136,823444,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",Old Base,Sampling
I-PDC-H0610-0137,830547,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",Old Base,Sampling
I-PDC-H0610-0138,830561,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",Murtaka,Sampling
I-PDC-H0610-0139,830573,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",Zartik-1,Sampling
I-PDC-H0610-0140,830577,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",HKN STB2,Sampling
I-PDC-H0610-0141,830583,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",HKN STB2,Sampling
I-PDC-H0610-0142,830585,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",DNO B-2,Sampling
I-PDC-H0610-0143,10/0346,Possitive Displacement Cylinder 600 CC 10K,KIU,SWT,120,12/1/2013,"3,500.09","2,276.34","1,223.75",AGU,Sampling
I-CRO-XXXXX-0055,,0.5 meter treated iron pipe,KIU,SWT,120,8/1/2019,"3,456.00",172.75,"3,283.25",,Pipe
I-FLA-H0415-0009,1337,"Flame Arrestor 4 IN NACE, 150 CLASS with 3 IN 602 WECO",KIU,SWT,120,9/1/2017,"3,336.42",806.03,"2,530.39",,Flame arrestor
I-FLA-H0415-0012,1340,"Flame Arrestor 4 IN NACE, 150 CLASS with 3 IN 602 WECO",KIU,SWT,120,9/1/2017,"3,336.42",806.03,"2,530.39",,Flame arrestor
F-OFC-AAAAA-0013,,Container - 20 Ft Workshop / Office,KIU,SWT,120,11/1/2013,"3,000.00","2,501.54",498.46,,Lab  Cabin
I-CIP-AAA10-0056,,Flomore Model 5024 Chemical Injection Pump,KIU,SWT,120,12/1/2018,"2,767.22",322.73,"2,444.49",,Pump Chemical Injection
I-CIP-AAA10-0057,,Flomore Model 5024 Chemical Injection Pump,KIU,SWT,120,12/1/2018,"2,767.22",322.73,"2,444.49",,Pump Chemical Injection
I-CIP-AAA10-0058,,Flomore Model 5024 Chemical Injection Pump,KIU,SWT,120,12/1/2018,"2,767.22",322.73,"2,444.49",,Pump Chemical Injection
I-CIP-AAA10-0059,,Flomore Model 5024 Chemical Injection Pump,KIU,SWT,120,12/1/2018,"2,767.22",322.73,"2,444.49",,Pump Chemical Injection
I-SSV-H0310-0023,031779-173/SWT-SSV-006,"Surface Safety Valve 3.00"" 10K",KIU,SWT,120,12/1/2015,"25,000.00","10,518.80","14,481.20",Murtaka Base,SSV
E-STN-HYDRO-0095,SEPL-N-235/SWT-FT-005-1,Storage Tank 500 bbls Atmospheric Rectangular Hydrocarbon,KIU,SWT,120,6/1/2014,"40,000.00","27,768.76","12,231.24",Murtaka Base,Sto Tank
I-GSC-H2003-0066,A02543,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,UK - Major,Sampling
I-GSC-H2003-0067,A02064,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,UK - Major,Sampling
I-GSC-H2003-0068,A02076,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,UK - Major,Sampling
I-GSC-H2003-0069,A02547,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,UK - Major,Sampling
I-GSC-H2003-0070,A01154,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,UK - Major,Sampling
I-GSC-H2003-0071,A02080,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,Murtaka,Sampling
I-GSC-H2003-0072,A01195,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,UK - Major,Sampling
I-GSC-H2003-0073,632767,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0074,859693,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0075,859680,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0076,632836,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0077,632825,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0078,809153,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0079,809155,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-GSC-H2003-0080,859685,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,716.84","2,047.74",669.10,AGU,Sampling
I-CIP-AAAAA-4180,576385-02-001,"Texsteam Chemical Injection Pump 5006 Series (1"" Plunger)",KIU,SWT,120,7/1/2014,"2,679.00","1,905.24",773.76,,Pump Chemical Injection
I-CIP-AAAAA-4181,576385-02-003,"Texsteam Chemical Injection Pump 5006 Series (1"" Plunger)",KIU,SWT,120,7/1/2014,"2,679.00","1,905.24",773.76,Old Base,Pump Chemical Injection
I-CIP-AAAAA-4182,576385-02-004,"Texsteam Chemical Injection Pump 5006 Series (1"" Plunger)",KIU,SWT,120,7/1/2014,"2,679.00","1,905.24",773.76,,Pump Chemical Injection
I-CIP-AAAAA-4183,576385-02-005,"Texsteam Chemical Injection Pump 5006 Series (1"" Plunger)",KIU,SWT,120,7/1/2014,"2,679.00","1,905.24",773.76,Old Base,Pump Chemical Injection
E-STP-AAAAA-0065,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0066,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0068,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0069,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0070,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0071,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0072,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0073,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0074,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0075,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
E-STP-AAAAA-0076,,MAGNETIC LEVEL GAUGES  ,KIU,SWT,120,7/1/2019,"2,565.00",149.57,"2,415.43",,Instromentation
I-GSC-H2003-0105,D632833,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,3/31/2013,"2,547.04","1,920.01",627.03,Not Found,Sampling
I-SCV-H0303-0021,SWT-CV-029,"Check Valve 3.00"" 3K",KIU,SWT,120,11/1/2013,"2,515.00","1,659.28",855.72,,Check Valve
I-GSC-H2003-0001,A01156,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Murtaka,Sampling
I-GSC-H2003-0002,A03220,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Zartik-1,Sampling
I-GSC-H2003-0003,A03221,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0004,A03222,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0005,A03223,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0006,A03224,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-PCE-H0410-0003,AEME-13L025,"PCE Set No 1 KIU 4.00"" ID 10K",KIU,SLS,120,9/1/2015,"176,393.56","89,791.47","86,602.09",,#N/A
I-PCE-H0415-0002,BOP AEFE 13J084,"PCE Set 4.00"" ID 15K",CEU,SLS,120,5/1/2014,"258,079.60","189,988.20","68,091.40",,#N/A
I-GSC-H2003-0007,A01160,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0008,A03226,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0009,A03227,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0010,A03228,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0011,A03229,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0012,A03230,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Not Found,Sampling
I-GSC-H2003-0013,A03231,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0014,A03232,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0015,A03233,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0016,A03234,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0017,A03235,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0018,A03236,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0019,A01161,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Not Found,Sampling
I-GSC-H2003-0020,A03238,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0021,A03239,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Not Found,Sampling
I-GSC-H2003-0022,A03240,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0023,A03241,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0024,A03242,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Not Found,Sampling
I-PCR-HAA10-0024,SLS/KIU/2657/13/0920,Pressure Chart Recorder Portable 10K,KIU,SLS,120,5/1/2014,"7,600.00","6,353.10","1,246.90",,Chart recorder
I-GSC-H2003-0025,A03243,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Not Found,Sampling
I-GSC-H2003-0026,A03244,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0027,A03245,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0028,A01173,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0029,A03247,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0030,A03248,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0031,A03249,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0032,A03250,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0033,A03251,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0034,A03252,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0035,A03253,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0036,A03254,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0037,A03255,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0038,A03256,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Murtaka,Sampling
I-GSC-H2003-0039,A03257,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0040,A03258,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0041,A03259,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0042,A03260,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Murtaka,Sampling
I-GSC-H2003-0043,A03261,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,Old Base,Sampling
I-GSC-H2003-0044,A03262,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0045,A03263,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0046,A03264,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0047,A03265,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,UK - Major,Sampling
I-GSC-H2003-0048,A03266,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
I-GSC-H2003-0049,A03267,Gas Sampling Cylinder 20 Liter 3K,KIU,SWT,120,12/1/2014,"2,484.44","1,524.46",959.98,DNO B-2,Sampling
